reservation_id,client_id,destination,booking_date,travel_date,duration_nights,n_travelers,price_per_night,total_price,nationality,client_age
RES018422,CLI00306,Marrakech,2024-02-09,2024-03-06,7,4,658.99,6688.75,France,18
RES004469,CLI06258,Marrakech,2024-02-10,2024-03-04,6,5,865.64,8310.14,France,49
RES011675,CLI01591,Merzouga,2024-02-10,2024-03-22,3,4,724.36,3150.97,Maroc,40
RES003179,CLI01138,Agadir,2024-02-10,2024-06-25,1,3,589.11,765.84,Espagne,56
RES022401,CLI05452,Essaouira,2024-02-10,2024-06-02,2,4,529.85,1536.57,France,34
RES002020,CLI08028,Marrakech,2024-02-10,2024-02-12,5,2,155.19,892.34,France,39
RES010807,CLI02030,Fes,2024-02-10,2024-03-16,9,3,412.82,4829.99,Etats-Unis,23
RES022877,CLI06494,Merzouga,2024-02-10,2024-03-11,7,3,823.39,7492.85,Maroc,18
RES003448,CLI06479,Marrakech,2024-02-10,2024-03-19,7,4,685.04,6953.16,France,38
RES017633,CLI05676,Fes,2024-02-10,2024-02-21,5,2,158.29,910.17,France,18
RES002750,CLI05831,Agadir,2024-02-10,2024-04-05,6,4,200.4,1743.48,Allemagne,37
RES023793,CLI08018,Merzouga,2024-02-10,2024-03-08,1,2,816.38,938.84,Maroc,49
RES008549,CLI00570,Marrakech,2024-02-10,2024-02-17,4,4,208.19,1207.5,Maroc,39
RES013544,CLI06967,Marrakech,2024-02-10,2024-04-30,8,2,657.53,6049.28,Etats-Unis,31
RES009241,CLI02715,Marrakech,2024-02-10,2024-03-15,2,3,724.08,1882.61,France,36
RES003769,CLI07271,Merzouga,2024-02-10,2024-03-01,1,6,583.93,1021.88,Maroc,18
RES010133,CLI05543,Essaouira,2024-02-10,2024-02-27,6,1,154.95,929.7,Maroc,56
RES012449,CLI05662,Tanger,2024-02-11,2024-04-16,6,3,145.38,1133.96,France,41
RES024902,CLI03355,Agadir,2024-02-11,2024-03-04,1,2,192.04,220.85,Allemagne,44
RES016603,CLI04505,Chefchaouen,2024-02-11,2024-03-27,3,4,117.83,512.56,Autre,39
RES013526,CLI06195,Agadir,2024-02-11,2024-06-11,5,3,726.54,4722.51,Espagne,36
RES015467,CLI01807,Fes,2024-02-11,2024-03-29,3,2,434.4,1498.68,Maroc,28
RES013468,CLI03130,Marrakech,2024-02-11,2024-03-26,6,4,450.18,3916.57,France,31
RES012239,CLI05328,Marrakech,2024-02-11,2024-05-31,2,3,635.66,1652.72,Maroc,30
RES023816,CLI06863,Marrakech,2024-02-11,2024-02-26,4,2,196.98,906.11,Royaume-Uni,43
RES022243,CLI06817,Marrakech,2024-02-11,2024-02-14,6,2,142.18,981.04,France,30
RES017446,CLI02747,Marrakech,2024-02-11,2024-05-22,3,1,564.48,1693.44,Allemagne,43
RES001323,CLI03191,Casablanca,2024-02-11,2024-02-19,3,4,188.69,820.8,Espagne,35
RES020130,CLI07364,Fes,2024-02-12,2024-05-04,7,2,511.27,4115.72,France,41
RES003341,CLI00452,Marrakech,2024-02-12,2024-03-08,5,2,764.79,4397.54,Allemagne,37
RES017895,CLI04220,Agadir,2024-02-12,2024-08-10,5,4,609.09,4415.9,France,33
RES003434,CLI03610,Agadir,2024-02-12,2024-03-15,2,2,159.77,367.47,Etats-Unis,56
RES019436,CLI03181,Tanger,2024-02-12,2024-03-02,6,4,164.74,1433.24,Belgique,37
RES006212,CLI03882,Marrakech,2024-02-12,2024-02-19,4,2,218.35,1004.41,France,36
RES011591,CLI00892,Fes,2024-02-12,2024-05-10,4,2,444.65,2045.39,Maroc,36
RES013514,CLI00304,Marrakech,2024-02-12,2024-02-19,2,2,177.01,407.12,France,40
RES005976,CLI05369,Casablanca,2024-02-12,2024-03-07,5,2,177.64,1021.43,Maroc,18
RES014600,CLI01397,Marrakech,2024-02-12,2024-04-16,6,3,510.61,3982.76,Royaume-Uni,46
RES006105,CLI07855,Marrakech,2024-02-12,2024-03-09,5,1,625.19,3125.95,Maroc,27
RES022822,CLI07290,Chefchaouen,2024-02-12,2024-03-29,3,6,129.18,678.2,Espagne,50
RES017273,CLI06243,Marrakech,2024-02-12,2024-03-19,2,3,824.35,2143.31,France,22
RES024608,CLI00197,Essaouira,2024-02-12,2024-02-28,4,4,202.22,1172.88,Royaume-Uni,46
RES001011,CLI05903,Marrakech,2024-02-12,2024-03-10,3,4,817.25,3555.04,Royaume-Uni,32
RES012457,CLI03732,Essaouira,2024-02-12,2024-04-02,4,2,154.66,711.44,Maroc,18
RES008268,CLI06201,Marrakech,2024-02-13,2024-03-15,5,2,717.84,4127.58,Maroc,26
RES013359,CLI07896,Marrakech,2024-02-13,2024-03-01,1,3,630.69,819.9,Maroc,30
RES000498,CLI03367,Chefchaouen,2024-02-13,2024-02-18,1,2,188.98,217.33,Royaume-Uni,64
RES004595,CLI02214,Essaouira,2024-02-13,2024-04-07,4,4,153.65,891.17,Etats-Unis,20
RES013110,CLI06667,Chefchaouen,2024-02-13,2024-03-08,4,1,185.4,741.6,Maroc,43
RES022631,CLI07847,Agadir,2024-02-13,2024-02-24,1,2,159.05,182.91,Maroc,37
RES010816,CLI00152,Fes,2024-02-13,2024-03-03,5,2,525.92,3024.04,Etats-Unis,36
RES019217,CLI00420,Merzouga,2024-02-13,2024-03-30,3,1,905.88,2717.64,France,30
RES017646,CLI05160,Casablanca,2024-02-13,2024-02-18,7,2,223.86,1802.07,Espagne,43
RES014548,CLI07443,Fes,2024-02-13,2024-03-02,8,3,603.61,6277.54,Espagne,31
RES007641,CLI06907,Casablanca,2024-02-13,2024-06-15,4,2,591.63,2721.5,France,51
RES006167,CLI02872,Chefchaouen,2024-02-13,2024-02-14,4,4,111.74,648.09,Royaume-Uni,36
RES018405,CLI02669,Essaouira,2024-02-13,2024-03-20,4,2,168.68,775.93,Maroc,32
RES015493,CLI07587,Marrakech,2024-02-13,2024-03-10,3,3,714.24,2785.54,France,40
RES015827,CLI05512,Essaouira,2024-02-13,2024-02-26,7,2,136.37,1097.78,Royaume-Uni,45
RES022660,CLI05633,Chefchaouen,2024-02-13,2024-02-20,6,1,153.72,922.32,Espagne,44
RES001703,CLI06621,Tanger,2024-02-13,2024-05-21,4,4,135.6,786.48,Maroc,18
RES017397,CLI06059,Fes,2024-02-14,2024-03-20,3,2,611.35,2109.16,Maroc,43
RES002401,CLI04080,Fes,2024-02-14,2024-03-18,6,5,396.3,3804.48,France,32
RES004654,CLI05249,Casablanca,2024-02-14,2024-03-13,3,1,123.81,371.43,France,37
RES023469,CLI02187,Marrakech,2024-02-14,2024-03-23,1,2,543.08,624.54,Allemagne,60
RES012049,CLI03741,Essaouira,2024-02-14,2024-02-15,5,2,135.45,778.84,Etats-Unis,39
RES003129,CLI03338,Marrakech,2024-02-14,2024-02-22,4,2,223.62,1028.65,Espagne,33
RES005855,CLI06552,Marrakech,2024-02-14,2024-04-23,4,2,639.36,2941.06,Allemagne,54
RES011020,CLI06737,Marrakech,2024-02-14,2024-02-28,6,2,210.73,1454.04,Maroc,29
RES004961,CLI07040,Marrakech,2024-02-14,2024-03-23,1,2,757.55,871.18,Maroc,49
RES024999,CLI00319,Casablanca,2024-02-14,2024-06-09,2,2,607.22,1396.61,Royaume-Uni,42
RES001605,CLI00053,Agadir,2024-02-14,2024-04-18,8,4,283.58,3289.53,Allemagne,56
RES014680,CLI01467,Agadir,2024-02-14,2024-02-23,2,2,132.33,304.36,Maroc,27
RES007750,CLI02268,Merzouga,2024-02-15,2024-03-08,4,3,603.99,3140.75,Maroc,22
RES001818,CLI00904,Marrakech,2024-02-15,2024-03-07,3,6,677.26,3555.61,Allemagne,58
RES003392,CLI02511,Fes,2024-02-15,2024-05-30,6,1,461.14,2766.84,Maroc,22
RES022371,CLI01683,Casablanca,2024-02-15,2024-02-17,4,1,188.08,752.32,Espagne,39
RES010137,CLI03890,Chefchaouen,2024-02-15,2024-05-01,5,6,419.36,3669.4,Belgique,23
RES014058,CLI03655,Marrakech,2024-02-15,2024-05-09,1,2,553.21,636.19,Etats-Unis,37
RES005395,CLI00230,Fes,2024-02-15,2024-03-25,8,3,545.11,5669.14,Allemagne,23
RES019513,CLI02221,Marrakech,2024-02-15,2024-03-09,3,5,743.32,3567.94,France,30
RES014881,CLI01172,Marrakech,2024-02-15,2024-04-09,3,2,571.3,1970.98,Etats-Unis,27
RES016756,CLI04949,Agadir,2024-02-16,2024-04-03,1,4,214.31,310.75,Etats-Unis,36
RES000250,CLI04729,Chefchaouen,2024-02-16,2024-03-31,4,3,162.82,846.66,France,43
RES006238,CLI04083,Chefchaouen,2024-02-16,2024-03-01,6,4,159.78,1390.09,Autre,45
RES015832,CLI03317,Marrakech,2024-02-16,2024-04-30,4,3,561.51,2919.85,Maroc,29
RES021012,CLI01919,Essaouira,2024-02-16,2024-03-21,3,4,146.15,635.75,Allemagne,20
RES013118,CLI04202,Marrakech,2024-02-16,2024-03-09,2,2,721.1,1658.53,Belgique,32
RES010798,CLI02055,Marrakech,2024-02-16,2024-03-26,5,5,787.27,6298.16,France,52
RES000726,CLI02460,Fes,2024-02-16,2024-02-19,4,2,182.7,840.42,France,35
RES013432,CLI00072,Chefchaouen,2024-02-16,2024-04-04,3,1,480.19,1440.57,Etats-Unis,31
RES009373,CLI01909,Fes,2024-02-16,2024-02-22,5,2,201.9,1160.92,Maroc,23
RES015639,CLI07222,Marrakech,2024-02-16,2024-04-10,4,2,825.53,3797.44,Maroc,30
RES012768,CLI01202,Casablanca,2024-02-16,2024-03-18,7,4,163.09,1655.36,Allemagne,34
RES017405,CLI03423,Marrakech,2024-02-16,2024-03-31,6,6,635.16,6669.18,Maroc,25
RES009990,CLI02635,Agadir,2024-02-17,2024-04-08,3,2,203.24,701.18,Royaume-Uni,49
RES023143,CLI00138,Marrakech,2024-02-17,2024-03-05,2,2,624.54,1436.44,Royaume-Uni,19
RES004373,CLI03251,Marrakech,2024-02-17,2024-04-29,4,4,604.64,3506.91,Espagne,54
RES019858,CLI02065,Casablanca,2024-02-17,2024-03-22,3,2,157.35,542.86,Maroc,42
RES002557,CLI06278,Merzouga,2024-02-17,2024-03-16,2,4,887.19,2572.85,Etats-Unis,55
RES014506,CLI01645,Marrakech,2024-02-17,2024-04-08,3,2,525.65,1813.49,Espagne,30
RES018667,CLI00250,Fes,2024-02-17,2024-02-18,4,2,204.74,941.8,France,31
RES024223,CLI06883,Agadir,2024-02-17,2024-03-20,4,2,206.97,952.06,Espagne,42
RES013497,CLI07875,Marrakech,2024-02-17,2024-03-17,5,2,762.7,4385.52,Allemagne,33
RES015486,CLI03467,Essaouira,2024-02-17,2024-03-02,5,2,189.18,1087.79,Autre,49
RES006323,CLI00914,Casablanca,2024-02-17,2024-02-24,4,4,189.55,1099.39,France,40
RES004707,CLI07197,Chefchaouen,2024-02-17,2024-06-01,3,4,512.44,2229.11,Espagne,18
RES006651,CLI07720,Fes,2024-02-17,2024-03-25,6,2,532.05,3671.14,France,46
RES014209,CLI07314,Marrakech,2024-02-17,2024-03-09,7,5,757.58,8484.9,Maroc,32
RES005761,CLI01991,Essaouira,2024-02-18,2024-04-21,4,3,165.34,859.77,France,40
RES020031,CLI05665,Chefchaouen,2024-02-18,2024-04-07,5,1,310.36,1551.8,Royaume-Uni,58
RES007008,CLI02006,Agadir,2024-02-18,2024-04-17,3,2,201.12,693.86,France,27
RES019066,CLI03669,Casablanca,2024-02-18,2024-04-20,4,4,147.22,853.88,Espagne,42
RES002162,CLI04415,Chefchaouen,2024-02-18,2024-04-09,5,1,399.16,1995.8,France,36
RES013135,CLI01857,Casablanca,2024-02-18,2024-04-25,2,4,247.38,717.4,France,21
RES024519,CLI05951,Chefchaouen,2024-02-18,2024-04-23,5,2,407.85,2345.14,France,18
RES007386,CLI01935,Casablanca,2024-02-18,2024-05-08,1,1,411.53,411.53,Espagne,18
RES023371,CLI03973,Fes,2024-02-18,2024-05-25,6,3,579.05,4516.59,Belgique,53
RES008247,CLI07337,Casablanca,2024-02-18,2024-06-03,5,4,491.79,3565.48,Autre,30
RES008584,CLI01985,Fes,2024-02-18,2024-03-23,3,2,592.72,2044.88,Autre,42
RES021827,CLI01951,Fes,2024-02-18,2024-05-10,5,1,659.88,3299.4,France,42
RES006887,CLI00402,Marrakech,2024-02-18,2024-03-07,3,4,639.69,2782.65,France,28
RES000234,CLI05195,Merzouga,2024-02-18,2024-04-21,5,4,731.2,5301.2,Maroc,39
RES000030,CLI06931,Tanger,2024-02-19,2024-03-10,4,4,187.43,1087.09,France,47
RES008603,CLI07613,Chefchaouen,2024-02-19,2024-02-22,6,1,165.23,991.38,Espagne,41
RES002348,CLI01744,Chefchaouen,2024-02-19,2024-05-20,6,5,445.39,4275.74,Maroc,34
RES006762,CLI01637,Tanger,2024-02-19,2024-07-18,3,4,507.48,2207.54,Maroc,59
RES002558,CLI06451,Marrakech,2024-02-19,2024-03-17,3,1,571.08,1713.24,France,57
RES017322,CLI03190,Fes,2024-02-19,2024-02-26,1,4,172.3,249.84,Maroc,25
RES017896,CLI04453,Marrakech,2024-02-19,2024-03-06,4,2,634.85,2920.31,Royaume-Uni,35
RES023868,CLI03895,Marrakech,2024-02-19,2024-03-11,6,5,677.61,6505.06,France,53
RES019277,CLI02186,Tanger,2024-02-19,2024-03-01,2,2,165.75,381.22,Maroc,48
RES013463,CLI05615,Fes,2024-02-19,2024-03-20,9,2,476.32,4929.91,France,47
RES017317,CLI06936,Fes,2024-02-19,2024-05-06,6,4,500.93,4358.09,France,26
RES021354,CLI03882,Casablanca,2024-02-19,2024-03-26,2,2,153.25,352.47,Maroc,36
RES017675,CLI01906,Merzouga,2024-02-19,2024-03-07,4,1,765.67,3062.68,Royaume-Uni,38
RES000326,CLI07382,Fes,2024-02-19,2024-03-23,2,2,713.0,1639.9,Espagne,43
RES020568,CLI02507,Fes,2024-02-19,2024-02-20,7,3,223.93,2037.76,Royaume-Uni,38
RES019286,CLI03342,Agadir,2024-02-19,2024-03-27,6,2,181.74,1254.01,Royaume-Uni,61
RES003070,CLI02849,Essaouira,2024-02-19,2024-04-03,9,2,182.01,1883.8,Belgique,58
RES004044,CLI03660,Marrakech,2024-02-19,2024-02-27,2,3,205.81,535.11,Autre,49
RES006776,CLI05935,Fes,2024-02-19,2024-03-12,4,3,493.5,2566.2,Maroc,55
RES005921,CLI06191,Merzouga,2024-02-20,2024-05-05,6,2,202.75,1398.97,Belgique,35
RES010239,CLI06686,Marrakech,2024-02-20,2024-03-12,3,4,741.62,3226.05,France,27
RES002000,CLI01494,Casablanca,2024-02-20,2024-02-24,5,3,165.59,1076.34,Belgique,23
RES009118,CLI03638,Fes,2024-02-20,2024-03-13,2,6,662.73,2319.56,Maroc,56
RES006798,CLI03008,Agadir,2024-02-20,2024-03-09,2,4,182.46,529.13,Allemagne,55
RES007548,CLI07863,Marrakech,2024-02-20,2024-03-15,8,3,736.26,7657.1,Allemagne,43
RES006197,CLI07582,Marrakech,2024-02-20,2024-03-30,6,3,666.89,5201.74,Maroc,50
RES019953,CLI03532,Fes,2024-02-20,2024-03-17,3,2,479.54,1654.41,Autre,52
RES018280,CLI02796,Fes,2024-02-20,2024-03-07,2,2,479.89,1103.75,Allemagne,46
RES016977,CLI01854,Marrakech,2024-02-20,2024-04-30,7,4,583.45,5922.02,Maroc,48
RES003669,CLI04231,Marrakech,2024-02-20,2024-06-07,5,3,188.45,1224.92,Espagne,55
RES007096,CLI03668,Fes,2024-02-20,2024-03-07,7,3,462.6,4209.66,Espagne,18
RES001715,CLI00988,Marrakech,2024-02-20,2024-04-21,4,4,751.28,4357.42,Allemagne,18
RES015423,CLI05450,Casablanca,2024-02-21,2024-02-26,8,2,163.48,1504.02,Maroc,33
RES009651,CLI05989,Marrakech,2024-02-21,2024-04-12,6,3,593.12,4626.34,Maroc,18
RES003101,CLI02219,Casablanca,2024-02-21,2024-02-25,10,4,178.14,2583.03,Espagne,31
RES014540,CLI01693,Fes,2024-02-21,2024-03-10,1,2,636.35,731.8,France,42
RES000974,CLI02479,Essaouira,2024-02-21,2024-06-11,4,2,411.92,1894.83,Autre,22
RES003747,CLI00470,Chefchaouen,2024-02-21,2024-03-29,5,2,153.99,885.44,Maroc,36
RES024476,CLI06638,Agadir,2024-02-21,2024-03-15,4,2,198.49,913.05,Espagne,42
RES016173,CLI00758,Marrakech,2024-02-21,2024-03-10,5,2,568.28,3267.61,Royaume-Uni,45
RES020043,CLI01363,Merzouga,2024-02-21,2024-03-26,5,4,610.99,4429.68,Maroc,36
RES002886,CLI02833,Agadir,2024-02-21,2024-03-25,6,1,180.65,1083.9,France,47
RES021641,CLI00098,Agadir,2024-02-21,2024-03-03,1,3,230.01,299.01,Royaume-Uni,44
RES004278,CLI04603,Marrakech,2024-02-21,2024-03-28,8,1,721.8,5774.4,France,50
RES015895,CLI06876,Chefchaouen,2024-02-21,2024-04-04,5,2,421.63,2424.37,France,34
RES008257,CLI00444,Essaouira,2024-02-21,2024-03-20,5,2,196.82,1131.71,Maroc,39
RES023154,CLI03472,Chefchaouen,2024-02-21,2024-04-27,6,1,426.36,2558.16,Maroc,26
RES003326,CLI05551,Marrakech,2024-02-21,2024-03-06,3,3,662.67,2584.41,Maroc,33
RES004438,CLI06150,Essaouira,2024-02-21,2024-03-31,8,6,176.68,2473.52,Royaume-Uni,27
RES009393,CLI02871,Marrakech,2024-02-22,2024-04-11,5,2,594.63,3419.12,France,38
RES000841,CLI05876,Marrakech,2024-02-22,2024-03-04,6,2,845.95,5837.06,Maroc,57
RES019682,CLI03122,Chefchaouen,2024-02-22,2024-04-14,4,2,509.59,2344.11,Etats-Unis,18
RES004999,CLI02688,Marrakech,2024-02-22,2024-02-27,5,1,158.49,792.45,Etats-Unis,38
RES007017,CLI05916,Marrakech,2024-02-22,2024-03-02,5,3,672.21,4369.37,Maroc,20
RES019854,CLI01465,Marrakech,2024-02-22,2024-03-23,3,3,705.25,2750.47,Maroc,39
RES001976,CLI01162,Marrakech,2024-02-22,2024-03-05,6,3,665.35,5189.73,Etats-Unis,58
RES014236,CLI01597,Marrakech,2024-02-22,2024-03-05,7,2,844.74,6800.16,Etats-Unis,25
RES023676,CLI02506,Marrakech,2024-02-22,2024-03-17,4,3,672.56,3497.31,Royaume-Uni,18
RES002817,CLI00059,Casablanca,2024-02-22,2024-05-06,1,2,407.11,468.18,Royaume-Uni,33
RES018643,CLI02709,Fes,2024-02-22,2024-03-16,3,4,386.91,1683.06,Maroc,33
RES003806,CLI04948,Fes,2024-02-22,2024-04-20,2,2,443.91,1020.99,Royaume-Uni,36
RES001803,CLI02999,Fes,2024-02-22,2024-04-14,1,2,523.16,601.63,Allemagne,41
RES016987,CLI04810,Chefchaouen,2024-02-22,2024-03-20,9,2,186.23,1927.48,Belgique,18
RES021698,CLI07550,Marrakech,2024-02-22,2024-04-25,3,6,602.57,3163.49,France,20
RES000602,CLI00942,Fes,2024-02-23,2024-03-31,6,2,537.17,3706.47,Royaume-Uni,41
RES017927,CLI05184,Casablanca,2024-02-23,2024-05-11,8,2,516.07,4747.84,France,41
RES022682,CLI07799,Fes,2024-02-23,2024-04-05,5,1,379.36,1896.8,Maroc,28
RES006696,CLI06731,Fes,2024-02-23,2024-03-29,4,2,574.83,2644.22,Maroc,67
RES005991,CLI01191,Merzouga,2024-02-23,2024-05-03,7,3,174.24,1585.58,Belgique,42
RES007104,CLI07110,Marrakech,2024-02-23,2024-03-19,7,6,657.91,8059.4,Maroc,35
RES002738,CLI07493,Marrakech,2024-02-23,2024-03-22,5,3,772.26,5019.69,Espagne,47
RES020189,CLI04902,Agadir,2024-02-23,2024-03-12,4,3,163.19,848.59,Etats-Unis,53
RES022930,CLI00231,Essaouira,2024-02-23,2024-05-19,5,3,182.67,1187.36,Allemagne,31
RES002636,CLI07609,Fes,2024-02-23,2024-03-01,4,3,692.57,3601.36,Espagne,40
RES006326,CLI04902,Marrakech,2024-02-23,2024-05-09,7,2,695.82,5601.35,Allemagne,44
RES023825,CLI07119,Agadir,2024-02-23,2024-04-09,7,5,156.36,1751.23,Etats-Unis,18
RES001398,CLI01990,Fes,2024-02-23,2024-03-16,1,6,467.42,817.99,France,46
RES021873,CLI04107,Agadir,2024-02-23,2024-03-05,4,4,225.0,1305.0,Maroc,40
RES015871,CLI05406,Marrakech,2024-02-23,2024-03-20,1,2,540.2,621.23,Maroc,39
RES006424,CLI01361,Fes,2024-02-23,2024-03-17,4,4,435.82,2527.76,France,56
RES008910,CLI01291,Marrakech,2024-02-23,2024-03-08,3,3,741.23,2890.8,Maroc,28
RES013094,CLI03724,Marrakech,2024-02-23,2024-03-02,6,2,796.86,5498.33,Espagne,31
RES002970,CLI00415,Marrakech,2024-02-23,2024-03-25,5,4,891.2,6461.2,Maroc,33
RES014497,CLI00496,Agadir,2024-02-23,2024-05-23,7,4,233.65,2371.55,Maroc,18
RES016009,CLI01336,Chefchaouen,2024-02-23,2024-02-25,6,1,161.52,969.12,Etats-Unis,43
RES007676,CLI02691,Essaouira,2024-02-23,2024-03-27,7,2,194.99,1569.67,France,38
RES021494,CLI03759,Fes,2024-02-23,2024-03-08,1,2,470.97,541.62,Royaume-Uni,23
RES019124,CLI06250,Marrakech,2024-02-23,2024-02-24,7,1,210.64,1474.48,France,48
RES012560,CLI06901,Marrakech,2024-02-24,2024-03-04,6,1,671.8,4030.8,France,28
RES019504,CLI02483,Fes,2024-02-24,2024-03-14,5,1,646.44,3232.2,Autre,36
RES019647,CLI04423,Marrakech,2024-02-24,2024-07-09,4,2,232.65,1070.19,France,34
RES001805,CLI01337,Marrakech,2024-02-24,2024-04-02,3,2,615.71,2124.2,Espagne,20
RES002166,CLI00082,Tanger,2024-02-24,2024-03-13,6,2,159.96,1103.72,Etats-Unis,39
RES002494,CLI04863,Chefchaouen,2024-02-24,2024-04-05,4,2,430.98,1982.51,France,30
RES006657,CLI02775,Fes,2024-02-24,2024-04-19,9,4,580.58,7576.57,Belgique,59
RES015433,CLI03807,Agadir,2024-02-24,2024-06-14,1,2,536.09,616.5,Etats-Unis,43
RES014137,CLI05739,Marrakech,2024-02-24,2024-02-28,6,2,200.12,1380.83,Maroc,34
RES016291,CLI02344,Marrakech,2024-02-24,2024-03-02,6,1,660.41,3962.46,France,51
RES013246,CLI06786,Marrakech,2024-02-24,2024-04-02,2,3,769.6,2000.96,Etats-Unis,38
RES002595,CLI03056,Essaouira,2024-02-24,2024-03-11,3,4,160.82,699.57,Espagne,29
RES013878,CLI00115,Merzouga,2024-02-24,2024-03-04,9,4,727.96,9499.88,Royaume-Uni,41
RES003204,CLI02306,Marrakech,2024-02-24,2024-03-19,5,1,608.23,3041.15,France,40
RES021273,CLI00948,Chefchaouen,2024-02-24,2024-03-03,3,2,147.98,510.53,Maroc,31
RES016775,CLI03326,Marrakech,2024-02-25,2024-03-06,6,2,589.79,4069.55,Royaume-Uni,58
RES008938,CLI08176,Marrakech,2024-02-25,2024-02-26,5,2,194.11,1116.13,Maroc,26
RES023566,CLI06364,Essaouira,2024-02-25,2024-03-10,5,1,194.26,971.3,Maroc,24
RES007765,CLI00744,Tanger,2024-02-25,2024-03-20,3,3,152.82,596.0,France,46
RES012358,CLI05205,Merzouga,2024-02-25,2024-04-06,6,2,742.04,5120.08,Allemagne,28
RES020001,CLI00462,Chefchaouen,2024-02-25,2024-03-07,4,3,101.19,526.19,France,33
RES007707,CLI00118,Fes,2024-02-25,2024-07-07,7,3,242.45,2206.3,Maroc,46
RES014367,CLI05816,Marrakech,2024-02-25,2024-03-23,8,1,651.0,5208.0,Maroc,32
RES006638,CLI02939,Fes,2024-02-25,2024-03-09,3,6,694.31,3645.13,Maroc,62
RES000174,CLI03461,Marrakech,2024-02-25,2024-03-20,2,1,640.3,1280.6,Maroc,33
RES023864,CLI04623,Chefchaouen,2024-02-25,2024-04-09,5,2,475.38,2733.43,Maroc,45
RES011469,CLI01852,Marrakech,2024-02-25,2024-03-31,5,1,751.62,3758.1,Maroc,37
RES003040,CLI00263,Marrakech,2024-02-25,2024-03-11,3,2,773.35,2668.06,Allemagne,54
RES009936,CLI02398,Agadir,2024-02-25,2024-03-08,6,4,254.35,2212.84,France,35
RES010577,CLI01068,Marrakech,2024-02-25,2024-04-30,2,3,676.32,1758.43,Autre,52
RES010993,CLI02320,Agadir,2024-02-25,2024-04-29,8,3,227.09,2361.74,France,27
RES009315,CLI04933,Agadir,2024-02-25,2024-03-16,1,2,199.34,229.24,Belgique,34
RES014167,CLI01292,Marrakech,2024-02-26,2024-04-06,5,4,549.82,3986.2,Royaume-Uni,55
RES012051,CLI07798,Essaouira,2024-02-26,2024-03-04,4,5,242.43,1551.55,Maroc,48
RES023061,CLI03647,Casablanca,2024-02-26,2024-03-02,6,1,185.69,1114.14,Maroc,46
RES003026,CLI03369,Marrakech,2024-02-26,2024-05-21,4,4,793.58,4602.76,Royaume-Uni,39
RES023493,CLI07076,Fes,2024-02-26,2024-03-17,5,4,719.99,5219.93,Belgique,34
RES018795,CLI02533,Merzouga,2024-02-26,2024-03-01,4,1,883.73,3534.92,Allemagne,54
RES002520,CLI00214,Marrakech,2024-02-26,2024-03-05,5,1,554.62,2773.1,Belgique,43
RES007745,CLI00025,Fes,2024-02-26,2024-03-27,6,3,584.55,4559.49,Maroc,40
RES001408,CLI05135,Essaouira,2024-02-26,2024-02-28,2,1,157.76,315.52,Maroc,34
RES004120,CLI03168,Marrakech,2024-02-26,2024-03-05,1,5,680.11,1088.18,Espagne,29
RES011603,CLI02243,Tanger,2024-02-26,2024-03-22,7,4,168.2,1707.23,Maroc,19
RES007672,CLI05676,Fes,2024-02-26,2024-03-03,3,2,498.39,1719.45,France,39
RES008332,CLI01677,Tanger,2024-02-26,2024-02-27,7,4,159.02,1614.05,Maroc,52
RES000222,CLI01230,Fes,2024-02-26,2024-06-09,4,6,230.48,1613.36,Belgique,31
RES003701,CLI04760,Fes,2024-02-27,2024-03-26,4,2,479.81,2207.13,Maroc,50
RES015980,CLI02906,Chefchaouen,2024-02-27,2024-04-14,4,2,476.58,2192.27,Maroc,34
RES002756,CLI00633,Marrakech,2024-02-27,2024-03-31,6,2,574.88,3966.67,France,32
RES007634,CLI00293,Marrakech,2024-02-27,2024-03-11,3,3,755.03,2944.62,Etats-Unis,48
RES015885,CLI03385,Marrakech,2024-02-27,2024-03-07,7,1,824.76,5773.32,Maroc,19
RES003981,CLI05886,Chefchaouen,2024-02-27,2024-03-04,5,3,98.63,641.1,Royaume-Uni,38
RES003966,CLI06083,Marrakech,2024-02-27,2024-03-30,5,6,503.17,4402.74,France,50
RES004738,CLI06819,Fes,2024-02-27,2024-03-29,1,2,471.36,542.06,France,36
RES018478,CLI00332,Essaouira,2024-02-27,2024-03-03,4,2,180.94,832.32,Etats-Unis,38
RES001892,CLI08149,Marrakech,2024-02-27,2024-03-12,6,2,348.87,2407.2,Maroc,42
RES010182,CLI07825,Marrakech,2024-02-27,2024-03-14,6,4,727.58,6329.95,France,46
RES023078,CLI06468,Chefchaouen,2024-02-27,2024-03-07,3,1,182.19,546.57,Maroc,35
RES012699,CLI04150,Marrakech,2024-02-27,2024-03-07,5,2,901.91,5185.98,Etats-Unis,41
RES005827,CLI08264,Fes,2024-02-27,2024-03-03,3,1,638.3,1914.9,Maroc,18
RES009952,CLI05728,Fes,2024-02-27,2024-03-24,7,3,690.44,6283.0,Allemagne,51
RES002195,CLI01573,Marrakech,2024-02-27,2024-03-20,6,6,712.95,7485.98,Royaume-Uni,18
RES024945,CLI05883,Agadir,2024-02-27,2024-03-11,5,2,221.4,1273.05,Allemagne,42
RES024092,CLI04163,Marrakech,2024-02-27,2024-03-29,6,2,561.16,3872.0,France,42
RES022573,CLI06084,Marrakech,2024-02-28,2024-03-11,2,1,693.36,1386.72,France,56
